order_details_id,order_id,order_date,order_time,item_id
559,242,2023-01-04,0 days 20:15:29,132.0
560,243,2023-01-04,0 days 20:26:17,108.0
561,243,2023-01-04,0 days 20:26:17,123.0
562,244,2023-01-04,0 days 20:26:22,117.0
563,244,2023-01-04,0 days 20:26:22,122.0
564,245,2023-01-04,0 days 20:28:41,101.0
565,245,2023-01-04,0 days 20:28:41,104.0
566,246,2023-01-04,0 days 20:30:48,103.0
567,246,2023-01-04,0 days 20:30:48,113.0
568,247,2023-01-04,0 days 20:55:29,109.0
569,247,2023-01-04,0 days 20:55:29,120.0
570,247,2023-01-04,0 days 20:55:29,123.0
571,248,2023-01-04,0 days 20:58:19,109.0
572,248,2023-01-04,0 days 20:58:19,106.0
573,249,2023-01-04,0 days 21:06:16,101.0
574,249,2023-01-04,0 days 21:06:16,116.0
575,250,2023-01-04,0 days 21:07:05,125.0
576,251,2023-01-04,0 days 21:10:05,129.0
577,252,2023-01-04,0 days 22:13:15,119.0
578,253,2023-01-04,0 days 22:16:18,115.0
579,254,2023-01-04,0 days 22:22:13,101.0
580,254,2023-01-04,0 days 22:22:13,115.0
581,254,2023-01-04,0 days 22:22:13,124.0
582,255,2023-01-05,0 days 11:23:35,124.0
583,255,2023-01-05,0 days 11:23:35,126.0
584,255,2023-01-05,0 days 11:23:35,109.0
585,255,2023-01-05,0 days 11:23:35,131.0
586,256,2023-01-05,0 days 11:56:06,112.0
587,257,2023-01-05,0 days 11:59:04,102.0
588,257,2023-01-05,0 days 11:59:04,103.0
589,258,2023-01-05,0 days 11:59:23,108.0
590,259,2023-01-05,0 days 12:04:25,113.0
591,260,2023-01-05,0 days 12:06:27,124.0
592,260,2023-01-05,0 days 12:06:27,114.0
593,261,2023-01-05,0 days 12:38:29,115.0
594,262,2023-01-05,0 days 12:42:01,102.0
595,263,2023-01-05,0 days 12:57:22,130.0
596,264,2023-01-05,0 days 13:03:59,129.0
597,265,2023-01-05,0 days 13:04:42,103.0
598,265,2023-01-05,0 days 13:04:42,129.0
599,265,2023-01-05,0 days 13:04:42,120.0
600,265,2023-01-05,0 days 13:04:42,122.0
601,266,2023-01-05,0 days 13:09:29,118.0
602,267,2023-01-05,0 days 13:37:50,125.0
603,267,2023-01-05,0 days 13:37:50,128.0
604,267,2023-01-05,0 days 13:37:50,111.0
605,268,2023-01-05,0 days 13:40:46,117.0
606,268,2023-01-05,0 days 13:40:46,113.0
607,269,2023-01-05,0 days 13:49:34,103.0
608,270,2023-01-05,0 days 14:09:02,105.0
609,270,2023-01-05,0 days 14:09:02,130.0
610,270,2023-01-05,0 days 14:09:02,106.0
611,271,2023-01-05,0 days 14:22:19,107.0
612,271,2023-01-05,0 days 14:22:19,102.0
613,271,2023-01-05,0 days 14:22:19,103.0
614,271,2023-01-05,0 days 14:22:19,104.0
615,271,2023-01-05,0 days 14:22:19,108.0
616,271,2023-01-05,0 days 14:22:19,117.0
617,271,2023-01-05,0 days 14:22:19,120.0
618,271,2023-01-05,0 days 14:22:19,121.0
619,271,2023-01-05,0 days 14:22:19,105.0
620,271,2023-01-05,0 days 14:22:19,114.0
621,272,2023-01-05,0 days 14:24:05,117.0
622,273,2023-01-05,0 days 14:28:00,121.0
623,274,2023-01-05,0 days 14:36:33,125.0
624,274,2023-01-05,0 days 14:36:33,106.0
625,275,2023-01-05,0 days 14:38:14,108.0
626,275,2023-01-05,0 days 14:38:14,124.0
627,275,2023-01-05,0 days 14:38:14,113.0
628,275,2023-01-05,0 days 14:38:14,120.0
629,276,2023-01-05,0 days 15:18:18,124.0
630,276,2023-01-05,0 days 15:18:18,122.0
631,277,2023-01-05,0 days 15:41:50,125.0
632,278,2023-01-05,0 days 15:49:21,127.0
633,278,2023-01-05,0 days 15:49:21,105.0
634,279,2023-01-05,0 days 16:07:03,102.0
635,279,2023-01-05,0 days 16:07:03,103.0
636,280,2023-01-05,0 days 16:20:23,119.0
637,280,2023-01-05,0 days 16:20:23,132.0
638,281,2023-01-05,0 days 16:33:48,120.0
639,282,2023-01-05,0 days 16:49:38,108.0
640,282,2023-01-05,0 days 16:49:38,124.0
641,282,2023-01-05,0 days 16:49:38,118.0
642,282,2023-01-05,0 days 16:49:38,130.0
643,283,2023-01-05,0 days 16:51:43,111.0
644,284,2023-01-05,0 days 16:58:16,125.0
645,284,2023-01-05,0 days 16:58:16,109.0
646,284,2023-01-05,0 days 16:58:16,111.0
647,285,2023-01-05,0 days 16:58:38,119.0
648,286,2023-01-05,0 days 17:01:23,117.0
649,286,2023-01-05,0 days 17:01:23,118.0
650,287,2023-01-05,0 days 17:30:09,117.0
651,287,2023-01-05,0 days 17:30:09,112.0
652,287,2023-01-05,0 days 17:30:09,113.0
653,287,2023-01-05,0 days 17:30:09,120.0
654,288,2023-01-05,0 days 17:32:44,115.0
655,288,2023-01-05,0 days 17:32:44,119.0
656,288,2023-01-05,0 days 17:32:44,123.0
657,289,2023-01-05,0 days 17:36:23,124.0
658,290,2023-01-05,0 days 17:41:16,108.0
659,290,2023-01-05,0 days 17:41:16,132.0
660,291,2023-01-05,0 days 17:44:39,101.0
661,291,2023-01-05,0 days 17:44:39,103.0
662,291,2023-01-05,0 days 17:44:39,125.0
663,292,2023-01-05,0 days 17:48:59,130.0
664,292,2023-01-05,0 days 17:48:59,131.0
665,293,2023-01-05,0 days 17:58:38,108.0
666,293,2023-01-05,0 days 17:58:38,127.0
667,294,2023-01-05,0 days 18:16:35,101.0
668,294,2023-01-05,0 days 18:16:35,117.0
669,294,2023-01-05,0 days 18:16:35,106.0
670,295,2023-01-05,0 days 18:20:12,102.0
671,296,2023-01-05,0 days 18:46:54,126.0
672,296,2023-01-05,0 days 18:46:54,110.0
673,296,2023-01-05,0 days 18:46:54,106.0
674,297,2023-01-05,0 days 19:02:18,105.0
675,298,2023-01-05,0 days 19:10:36,102.0
676,298,2023-01-05,0 days 19:10:36,102.0
677,298,2023-01-05,0 days 19:10:36,103.0
678,298,2023-01-05,0 days 19:10:36,108.0
679,299,2023-01-05,0 days 19:34:31,108.0
680,299,2023-01-05,0 days 19:34:31,131.0
681,300,2023-01-05,0 days 19:42:54,107.0
682,300,2023-01-05,0 days 19:42:54,110.0
683,300,2023-01-05,0 days 19:42:54,127.0
684,300,2023-01-05,0 days 19:42:54,123.0
685,301,2023-01-05,0 days 19:45:58,111.0
686,302,2023-01-05,0 days 19:57:37,118.0
687,303,2023-01-05,0 days 20:02:51,107.0
688,303,2023-01-05,0 days 20:02:51,110.0
689,303,2023-01-05,0 days 20:02:51,113.0
690,304,2023-01-05,0 days 20:07:58,109.0
691,304,2023-01-05,0 days 20:07:58,129.0
692,305,2023-01-05,0 days 20:35:40,113.0
693,305,2023-01-05,0 days 20:35:40,120.0
694,305,2023-01-05,0 days 20:35:40,122.0
695,306,2023-01-05,0 days 20:37:40,107.0
696,306,2023-01-05,0 days 20:37:40,109.0
697,306,2023-01-05,0 days 20:37:40,111.0
698,307,2023-01-05,0 days 21:45:38,108.0
699,307,2023-01-05,0 days 21:45:38,106.0
700,308,2023-01-05,0 days 21:59:46,109.0
701,308,2023-01-05,0 days 21:59:46,112.0
702,308,2023-01-05,0 days 21:59:46,106.0
703,309,2023-01-06,0 days 11:39:06,124.0
704,309,2023-01-06,0 days 11:39:06,118.0
705,310,2023-01-06,0 days 11:40:48,109.0
706,310,2023-01-06,0 days 11:40:48,106.0
707,311,2023-01-06,0 days 11:57:27,120.0
708,312,2023-01-06,0 days 12:05:21,107.0
709,312,2023-01-06,0 days 12:05:21,115.0
710,312,2023-01-06,0 days 12:05:21,103.0
711,312,2023-01-06,0 days 12:05:21,120.0
712,313,2023-01-06,0 days 12:09:09,108.0
713,314,2023-01-06,0 days 12:11:58,116.0
714,314,2023-01-06,0 days 12:11:58,124.0
715,314,2023-01-06,0 days 12:11:58,126.0
716,314,2023-01-06,0 days 12:11:58,109.0
717,314,2023-01-06,0 days 12:11:58,132.0
718,315,2023-01-06,0 days 12:17:40,108.0
719,316,2023-01-06,0 days 12:29:34,109.0
720,316,2023-01-06,0 days 12:29:34,117.0
721,317,2023-01-06,0 days 12:31:00,102.0
722,317,2023-01-06,0 days 12:31:00,108.0
723,317,2023-01-06,0 days 12:31:00,125.0
724,317,2023-01-06,0 days 12:31:00,109.0
725,317,2023-01-06,0 days 12:31:00,112.0
726,317,2023-01-06,0 days 12:31:00,119.0
727,317,2023-01-06,0 days 12:31:00,131.0
728,318,2023-01-06,0 days 12:45:14,110.0
729,318,2023-01-06,0 days 12:45:14,129.0
730,318,2023-01-06,0 days 12:45:14,121.0
731,318,2023-01-06,0 days 12:45:14,122.0
732,319,2023-01-06,0 days 12:46:22,117.0
733,320,2023-01-06,0 days 12:46:40,102.0
734,320,2023-01-06,0 days 12:46:40,104.0
735,321,2023-01-06,0 days 12:56:21,117.0
736,322,2023-01-06,0 days 13:02:13,102.0
737,322,2023-01-06,0 days 13:02:13,104.0
738,322,2023-01-06,0 days 13:02:13,108.0
739,322,2023-01-06,0 days 13:02:13,106.0
740,323,2023-01-06,0 days 13:05:33,108.0
741,324,2023-01-06,0 days 13:06:44,124.0
742,325,2023-01-06,0 days 13:07:32,108.0
743,325,2023-01-06,0 days 13:07:32,132.0
744,326,2023-01-06,0 days 13:10:13,102.0
745,326,2023-01-06,0 days 13:10:13,123.0
746,327,2023-01-06,0 days 13:10:54,108.0
747,328,2023-01-06,0 days 13:16:35,128.0
748,329,2023-01-06,0 days 13:22:44,122.0
749,329,2023-01-06,0 days 13:22:44,123.0
750,330,2023-01-06,0 days 13:27:11,107.0
751,330,2023-01-06,0 days 13:27:11,103.0
752,330,2023-01-06,0 days 13:27:11,108.0
753,330,2023-01-06,0 days 13:27:11,108.0
754,330,2023-01-06,0 days 13:27:11,124.0
755,330,2023-01-06,0 days 13:27:11,125.0
756,330,2023-01-06,0 days 13:27:11,109.0
757,330,2023-01-06,0 days 13:27:11,112.0
758,330,2023-01-06,0 days 13:27:11,118.0
759,330,2023-01-06,0 days 13:27:11,120.0
760,330,2023-01-06,0 days 13:27:11,122.0
761,330,2023-01-06,0 days 13:27:11,122.0
762,330,2023-01-06,0 days 13:27:11,131.0
763,330,2023-01-06,0 days 13:27:11,114.0
764,331,2023-01-06,0 days 13:43:30,119.0
765,332,2023-01-06,0 days 14:12:01,120.0
766,332,2023-01-06,0 days 14:12:01,105.0
767,332,2023-01-06,0 days 14:12:01,106.0
768,333,2023-01-06,0 days 14:16:36,103.0
769,334,2023-01-06,0 days 14:24:18,116.0
770,334,2023-01-06,0 days 14:24:18,113.0
771,334,2023-01-06,0 days 14:24:18,105.0
772,334,2023-01-06,0 days 14:24:18,106.0
773,335,2023-01-06,0 days 14:24:47,128.0
774,336,2023-01-06,0 days 14:51:41,119.0
775,337,2023-01-06,0 days 15:03:12,109.0
776,337,2023-01-06,0 days 15:03:12,113.0
777,338,2023-01-06,0 days 15:18:26,129.0
778,338,2023-01-06,0 days 15:18:26,106.0
779,338,2023-01-06,0 days 15:18:26,
780,339,2023-01-06,0 days 15:25:13,122.0
781,340,2023-01-06,0 days 15:35:32,118.0
782,341,2023-01-06,0 days 15:35:47,101.0
783,341,2023-01-06,0 days 15:35:47,113.0
784,342,2023-01-06,0 days 15:44:12,120.0
785,342,2023-01-06,0 days 15:44:12,105.0
786,343,2023-01-06,0 days 15:45:37,124.0
787,343,2023-01-06,0 days 15:45:37,125.0
788,344,2023-01-06,0 days 16:01:11,110.0
789,345,2023-01-06,0 days 16:01:47,118.0
790,345,2023-01-06,0 days 16:01:47,131.0
791,346,2023-01-06,0 days 16:30:00,126.0
792,346,2023-01-06,0 days 16:30:00,109.0
793,346,2023-01-06,0 days 16:30:00,110.0
794,346,2023-01-06,0 days 16:30:00,111.0
795,347,2023-01-06,0 days 16:37:17,131.0
796,347,2023-01-06,0 days 16:37:17,106.0
797,347,2023-01-06,0 days 16:37:17,132.0
798,348,2023-01-06,0 days 16:49:12,108.0
799,348,2023-01-06,0 days 16:49:12,106.0
800,348,2023-01-06,0 days 16:49:12,106.0
801,349,2023-01-06,0 days 17:25:58,113.0
802,350,2023-01-06,0 days 17:37:05,108.0
803,350,2023-01-06,0 days 17:37:05,113.0
804,350,2023-01-06,0 days 17:37:05,122.0
805,351,2023-01-06,0 days 17:37:29,107.0
806,351,2023-01-06,0 days 17:37:29,109.0
807,352,2023-01-06,0 days 17:45:48,107.0
808,352,2023-01-06,0 days 17:45:48,110.0
809,353,2023-01-06,0 days 17:59:48,101.0
810,353,2023-01-06,0 days 17:59:48,102.0
811,353,2023-01-06,0 days 17:59:48,119.0
812,354,2023-01-06,0 days 18:01:44,126.0
813,354,2023-01-06,0 days 18:01:44,132.0
814,355,2023-01-06,0 days 18:14:45,103.0
815,355,2023-01-06,0 days 18:14:45,117.0
816,356,2023-01-06,0 days 18:16:05,103.0
817,357,2023-01-06,0 days 18:27:58,102.0
818,357,2023-01-06,0 days 18:27:58,105.0
819,357,2023-01-06,0 days 18:27:58,131.0
820,358,2023-01-06,0 days 18:30:12,117.0
821,359,2023-01-06,0 days 18:33:08,126.0
822,359,2023-01-06,0 days 18:33:08,106.0
823,360,2023-01-06,0 days 18:50:38,101.0
824,360,2023-01-06,0 days 18:50:38,126.0
825,360,2023-01-06,0 days 18:50:38,109.0
826,361,2023-01-06,0 days 19:12:38,107.0
827,361,2023-01-06,0 days 19:12:38,110.0
828,362,2023-01-06,0 days 19:13:36,101.0
829,362,2023-01-06,0 days 19:13:36,129.0
830,363,2023-01-06,0 days 19:20:31,128.0
831,363,2023-01-06,0 days 19:20:31,129.0
832,364,2023-01-06,0 days 19:27:24,117.0
833,364,2023-01-06,0 days 19:27:24,
834,365,2023-01-06,0 days 19:37:26,125.0
835,365,2023-01-06,0 days 19:37:26,128.0
836,365,2023-01-06,0 days 19:37:26,113.0
837,366,2023-01-06,0 days 20:04:20,110.0
838,367,2023-01-06,0 days 20:05:12,109.0
839,367,2023-01-06,0 days 20:05:12,131.0
840,368,2023-01-06,0 days 20:28:16,130.0
841,368,2023-01-06,0 days 20:28:16,106.0
842,369,2023-01-06,0 days 20:30:06,131.0
843,370,2023-01-06,0 days 21:02:30,125.0
844,370,2023-01-06,0 days 21:02:30,109.0
845,371,2023-01-06,0 days 21:15:20,113.0
846,372,2023-01-06,0 days 22:26:59,131.0
847,373,2023-01-07,0 days 11:45:18,104.0
848,373,2023-01-07,0 days 11:45:18,108.0
849,373,2023-01-07,0 days 11:45:18,120.0
850,374,2023-01-07,0 days 11:55:59,107.0
851,374,2023-01-07,0 days 11:55:59,103.0
852,374,2023-01-07,0 days 11:55:59,118.0
853,375,2023-01-07,0 days 11:58:36,129.0
854,376,2023-01-07,0 days 12:01:17,
855,376,2023-01-07,0 days 12:01:17,132.0
856,377,2023-01-07,0 days 12:03:18,109.0
857,377,2023-01-07,0 days 12:03:18,106.0
858,378,2023-01-07,0 days 12:19:37,127.0
859,379,2023-01-07,0 days 12:25:37,106.0
860,380,2023-01-07,0 days 12:32:10,116.0
861,380,2023-01-07,0 days 12:32:10,102.0
862,381,2023-01-07,0 days 12:33:06,105.0
863,382,2023-01-07,0 days 12:33:07,106.0
864,382,2023-01-07,0 days 12:33:07,132.0
865,383,2023-01-07,0 days 12:43:59,122.0
866,384,2023-01-07,0 days 12:51:46,109.0
867,384,2023-01-07,0 days 12:51:46,110.0
868,384,2023-01-07,0 days 12:51:46,128.0
869,384,2023-01-07,0 days 12:51:46,114.0
870,385,2023-01-07,0 days 12:54:19,132.0
871,386,2023-01-07,0 days 12:58:16,127.0
872,386,2023-01-07,0 days 12:58:16,121.0
873,386,2023-01-07,0 days 12:58:16,106.0
874,387,2023-01-07,0 days 13:03:14,101.0
875,387,2023-01-07,0 days 13:03:14,107.0
876,387,2023-01-07,0 days 13:03:14,104.0
877,387,2023-01-07,0 days 13:03:14,124.0
878,387,2023-01-07,0 days 13:03:14,113.0
879,387,2023-01-07,0 days 13:03:14,122.0
880,387,2023-01-07,0 days 13:03:14,131.0
881,388,2023-01-07,0 days 13:04:56,101.0
882,388,2023-01-07,0 days 13:04:56,103.0
883,388,2023-01-07,0 days 13:04:56,128.0
884,388,2023-01-07,0 days 13:04:56,132.0
885,389,2023-01-07,0 days 13:10:17,130.0
886,390,2023-01-07,0 days 13:15:32,112.0
887,391,2023-01-07,0 days 13:25:31,114.0
888,392,2023-01-07,0 days 13:36:47,107.0
889,392,2023-01-07,0 days 13:36:47,116.0
890,392,2023-01-07,0 days 13:36:47,102.0
891,392,2023-01-07,0 days 13:36:47,113.0
892,392,2023-01-07,0 days 13:36:47,119.0
893,392,2023-01-07,0 days 13:36:47,120.0
894,392,2023-01-07,0 days 13:36:47,121.0
895,392,2023-01-07,0 days 13:36:47,122.0
896,393,2023-01-07,0 days 13:48:31,126.0
897,393,2023-01-07,0 days 13:48:31,109.0
898,394,2023-01-07,0 days 14:02:18,107.0
899,394,2023-01-07,0 days 14:02:18,104.0
900,394,2023-01-07,0 days 14:02:18,109.0
901,394,2023-01-07,0 days 14:02:18,109.0
902,394,2023-01-07,0 days 14:02:18,112.0
903,394,2023-01-07,0 days 14:02:18,113.0
904,394,2023-01-07,0 days 14:02:18,113.0
905,394,2023-01-07,0 days 14:02:18,120.0
906,394,2023-01-07,0 days 14:02:18,122.0
907,394,2023-01-07,0 days 14:02:18,130.0
908,394,2023-01-07,0 days 14:02:18,106.0
909,394,2023-01-07,0 days 14:02:18,132.0
910,395,2023-01-07,0 days 14:11:08,111.0
911,396,2023-01-07,0 days 14:12:21,131.0
912,397,2023-01-07,0 days 14:31:10,124.0
913,397,2023-01-07,0 days 14:31:10,109.0
914,397,2023-01-07,0 days 14:31:10,113.0
915,398,2023-01-07,0 days 14:56:26,113.0
916,399,2023-01-07,0 days 15:47:49,101.0
917,399,2023-01-07,0 days 15:47:49,102.0
918,399,2023-01-07,0 days 15:47:49,125.0
919,399,2023-01-07,0 days 15:47:49,114.0
920,400,2023-01-07,0 days 16:03:07,113.0
921,400,2023-01-07,0 days 16:03:07,106.0
922,401,2023-01-07,0 days 16:08:35,132.0
923,402,2023-01-07,0 days 16:24:46,125.0
924,402,2023-01-07,0 days 16:24:46,117.0
925,403,2023-01-07,0 days 16:26:10,101.0
926,403,2023-01-07,0 days 16:26:10,108.0
927,403,2023-01-07,0 days 16:26:10,119.0
928,404,2023-01-07,0 days 16:39:27,104.0
929,405,2023-01-07,0 days 16:44:16,120.0
930,406,2023-01-07,0 days 16:50:49,103.0
931,406,2023-01-07,0 days 16:50:49,108.0
932,406,2023-01-07,0 days 16:50:49,127.0
933,407,2023-01-07,0 days 16:56:42,102.0
934,407,2023-01-07,0 days 16:56:42,108.0
935,407,2023-01-07,0 days 16:56:42,113.0
936,408,2023-01-07,0 days 17:09:09,115.0
937,408,2023-01-07,0 days 17:09:09,118.0
938,409,2023-01-07,0 days 17:15:04,113.0
939,410,2023-01-07,0 days 17:33:49,107.0
940,410,2023-01-07,0 days 17:33:49,128.0
941,410,2023-01-07,0 days 17:33:49,
942,411,2023-01-07,0 days 17:58:09,117.0
943,411,2023-01-07,0 days 17:58:09,105.0
944,412,2023-01-07,0 days 18:07:46,115.0
945,412,2023-01-07,0 days 18:07:46,123.0
946,413,2023-01-07,0 days 18:11:32,114.0
947,414,2023-01-07,0 days 18:13:22,108.0
948,414,2023-01-07,0 days 18:13:22,124.0
949,414,2023-01-07,0 days 18:13:22,117.0
950,415,2023-01-07,0 days 18:16:23,102.0
951,416,2023-01-07,0 days 18:17:42,131.0
952,417,2023-01-07,0 days 18:24:40,113.0
953,418,2023-01-07,0 days 18:40:11,104.0
954,418,2023-01-07,0 days 18:40:11,120.0
955,419,2023-01-07,0 days 19:02:31,101.0
956,419,2023-01-07,0 days 19:02:31,109.0
957,419,2023-01-07,0 days 19:02:31,127.0
958,419,2023-01-07,0 days 19:02:31,132.0
959,420,2023-01-07,0 days 19:04:40,124.0
960,420,2023-01-07,0 days 19:04:40,112.0
961,421,2023-01-07,0 days 19:21:58,101.0
962,421,2023-01-07,0 days 19:21:58,116.0
963,421,2023-01-07,0 days 19:21:58,104.0
964,422,2023-01-07,0 days 19:30:25,125.0
965,422,2023-01-07,0 days 19:30:25,117.0
966,422,2023-01-07,0 days 19:30:25,131.0
967,423,2023-01-07,0 days 19:45:07,117.0
968,423,2023-01-07,0 days 19:45:07,120.0
969,424,2023-01-07,0 days 20:01:28,113.0
970,425,2023-01-07,0 days 20:21:19,121.0
971,426,2023-01-07,0 days 20:25:45,108.0
972,426,2023-01-07,0 days 20:25:45,120.0
973,426,2023-01-07,0 days 20:25:45,121.0
974,427,2023-01-07,0 days 21:49:00,131.0
975,428,2023-01-07,0 days 22:05:00,116.0
976,428,2023-01-07,0 days 22:05:00,110.0
977,429,2023-01-07,0 days 22:16:53,122.0
978,430,2023-01-07,0 days 22:46:13,126.0
979,430,2023-01-07,0 days 22:46:13,120.0
980,431,2023-01-08,0 days 11:17:13,107.0
981,431,2023-01-08,0 days 11:17:13,103.0
982,431,2023-01-08,0 days 11:17:13,125.0
983,431,2023-01-08,0 days 11:17:13,109.0
984,432,2023-01-08,0 days 11:39:07,110.0
985,432,2023-01-08,0 days 11:39:07,106.0
986,432,2023-01-08,0 days 11:39:07,132.0
987,433,2023-01-08,0 days 11:49:50,122.0
988,434,2023-01-08,0 days 11:54:14,111.0
989,434,2023-01-08,0 days 11:54:14,122.0
990,434,2023-01-08,0 days 11:54:14,132.0
991,435,2023-01-08,0 days 12:06:09,108.0
992,435,2023-01-08,0 days 12:06:09,112.0
993,435,2023-01-08,0 days 12:06:09,123.0
994,436,2023-01-08,0 days 12:07:21,108.0
995,436,2023-01-08,0 days 12:07:21,117.0
996,436,2023-01-08,0 days 12:07:21,112.0
997,436,2023-01-08,0 days 12:07:21,118.0
998,437,2023-01-08,0 days 12:07:54,101.0
999,438,2023-01-08,0 days 12:08:38,132.0
1000,439,2023-01-08,0 days 12:13:08,103.0
1001,439,2023-01-08,0 days 12:13:08,113.0
1002,439,2023-01-08,0 days 12:13:08,114.0
1003,440,2023-01-08,0 days 12:16:34,116.0
1004,440,2023-01-08,0 days 12:16:34,103.0
1005,440,2023-01-08,0 days 12:16:34,124.0
1006,440,2023-01-08,0 days 12:16:34,125.0
1007,440,2023-01-08,0 days 12:16:34,125.0
1008,440,2023-01-08,0 days 12:16:34,126.0
1009,440,2023-01-08,0 days 12:16:34,126.0
1010,440,2023-01-08,0 days 12:16:34,109.0
1011,440,2023-01-08,0 days 12:16:34,127.0
1012,440,2023-01-08,0 days 12:16:34,113.0
1013,440,2023-01-08,0 days 12:16:34,122.0
1014,440,2023-01-08,0 days 12:16:34,131.0
1015,440,2023-01-08,0 days 12:16:34,106.0
1016,440,2023-01-08,0 days 12:16:34,132.0
1017,441,2023-01-08,0 days 12:16:58,122.0
1018,441,2023-01-08,0 days 12:16:58,106.0
1019,442,2023-01-08,0 days 12:28:49,118.0
1020,443,2023-01-08,0 days 12:34:20,107.0
1021,443,2023-01-08,0 days 12:34:20,102.0
1022,443,2023-01-08,0 days 12:34:20,125.0
1023,443,2023-01-08,0 days 12:34:20,110.0
1024,443,2023-01-08,0 days 12:34:20,127.0
1025,443,2023-01-08,0 days 12:34:20,129.0
1026,443,2023-01-08,0 days 12:34:20,113.0
1027,443,2023-01-08,0 days 12:34:20,120.0
1028,443,2023-01-08,0 days 12:34:20,120.0
1029,443,2023-01-08,0 days 12:34:20,105.0
1030,443,2023-01-08,0 days 12:34:20,122.0
1031,443,2023-01-08,0 days 12:34:20,122.0
1032,443,2023-01-08,0 days 12:34:20,123.0
1033,443,2023-01-08,0 days 12:34:20,106.0
1034,444,2023-01-08,0 days 12:40:05,125.0
1035,445,2023-01-08,0 days 12:57:39,109.0
1036,446,2023-01-08,0 days 12:58:01,107.0
1037,446,2023-01-08,0 days 12:58:01,127.0
1038,446,2023-01-08,0 days 12:58:01,120.0
1039,447,2023-01-08,0 days 13:02:00,124.0
1040,448,2023-01-08,0 days 13:03:34,109.0
1041,448,2023-01-08,0 days 13:03:34,112.0
1042,448,2023-01-08,0 days 13:03:34,120.0
1043,449,2023-01-08,0 days 13:04:15,106.0
1044,450,2023-01-08,0 days 13:07:53,107.0
1045,451,2023-01-08,0 days 13:19:06,124.0
1046,451,2023-01-08,0 days 13:19:06,110.0
1047,451,2023-01-08,0 days 13:19:06,105.0
1048,452,2023-01-08,0 days 13:24:11,101.0
1049,452,2023-01-08,0 days 13:24:11,107.0
1050,452,2023-01-08,0 days 13:24:11,120.0
1051,453,2023-01-08,0 days 13:27:14,102.0
1052,453,2023-01-08,0 days 13:27:14,125.0
1053,453,2023-01-08,0 days 13:27:14,120.0
1054,453,2023-01-08,0 days 13:27:14,106.0
1055,454,2023-01-08,0 days 13:31:40,122.0
1056,455,2023-01-08,0 days 13:39:14,117.0
1057,456,2023-01-08,0 days 13:47:53,131.0
1058,457,2023-01-08,0 days 13:59:04,102.0
1059,457,2023-01-08,0 days 13:59:04,103.0
1060,457,2023-01-08,0 days 13:59:04,108.0
1061,458,2023-01-08,0 days 14:00:05,119.0
1062,458,2023-01-08,0 days 14:00:05,123.0
1063,458,2023-01-08,0 days 14:00:05,114.0
1064,459,2023-01-08,0 days 14:14:02,122.0
1065,460,2023-01-08,0 days 14:19:58,126.0
1066,460,2023-01-08,0 days 14:19:58,117.0
1067,461,2023-01-08,0 days 14:21:19,102.0
1068,461,2023-01-08,0 days 14:21:19,109.0
1069,462,2023-01-08,0 days 14:38:41,131.0
1070,463,2023-01-08,0 days 14:40:28,101.0
1071,463,2023-01-08,0 days 14:40:28,119.0
1072,464,2023-01-08,0 days 14:49:01,101.0
1073,464,2023-01-08,0 days 14:49:01,116.0
1074,465,2023-01-08,0 days 14:55:23,111.0
1075,466,2023-01-08,0 days 15:30:10,131.0
1076,466,2023-01-08,0 days 15:30:10,
1077,467,2023-01-08,0 days 15:33:13,119.0
1078,468,2023-01-08,0 days 15:36:12,125.0
1079,468,2023-01-08,0 days 15:36:12,113.0
1080,469,2023-01-08,0 days 15:37:18,101.0
1081,469,2023-01-08,0 days 15:37:18,120.0
1082,470,2023-01-08,0 days 15:49:13,132.0
1083,471,2023-01-08,0 days 16:20:26,127.0
1084,472,2023-01-08,0 days 16:29:50,127.0
1085,472,2023-01-08,0 days 16:29:50,127.0
1086,473,2023-01-08,0 days 16:41:27,109.0
1087,473,2023-01-08,0 days 16:41:27,119.0
1088,473,2023-01-08,0 days 16:41:27,105.0
1089,474,2023-01-08,0 days 16:47:48,126.0
1090,474,2023-01-08,0 days 16:47:48,113.0
1091,475,2023-01-08,0 days 17:15:17,107.0
1092,475,2023-01-08,0 days 17:15:17,106.0
1093,476,2023-01-08,0 days 17:27:56,113.0
1094,476,2023-01-08,0 days 17:27:56,119.0
1095,476,2023-01-08,0 days 17:27:56,132.0
1096,477,2023-01-08,0 days 17:30:04,126.0
1097,477,2023-01-08,0 days 17:30:04,129.0
1098,478,2023-01-08,0 days 17:35:56,116.0
1099,478,2023-01-08,0 days 17:35:56,103.0
1100,479,2023-01-08,0 days 17:37:03,124.0
1101,479,2023-01-08,0 days 17:37:03,110.0
1102,480,2023-01-08,0 days 17:41:31,113.0
1103,481,2023-01-08,0 days 17:41:37,113.0
1104,481,2023-01-08,0 days 17:41:37,131.0
